SeqName,length,bit-score,eValue,hitName,GOs,ACC
scf7180000000008_quiver_3579,245,505.753,0,gi|493179087|ref|WP_006178039.1|outer membrane protein assembly factor BamD [Enterobacter cancerogenus] ,"GO:0016020, GO:0043165, GO:0009279, GO:0051205",
scf7180000000008_quiver_3579,245,504.982,0,gi|643375041|ref|WP_025203437.1|outer membrane protein assembly factor BamD [Enterobacter cloacae] ,"GO:0016020, GO:0043165, GO:0009279, GO:0051205",
scf7180000000008_quiver_3579,245,504.982,0,gi|503837402|ref|WP_014071396.1|MULTISPECIES: outer membrane protein assembly factor BamD [Enterobacter] ,"GO:0016020, GO:0043165, GO:0009279, GO:0051205",
scf7180000000008_quiver_3579,245,503.827,1.85E-180,gi|506440352|ref|WP_015960069.1|outer membrane protein assembly factor BamD [Enterobacter sp. 638] ,"GO:0016020, GO:0043165, GO:0009279, GO:0051205",
scf7180000000008_quiver_3580,326,664.07,0,gi|495777889|ref|WP_008502468.1|MULTISPECIES: 23S rRNA pseudouridine(1911/1915/1917) synthase RluD [Enterobacteriaceae] ,"GO:0001522, GO:0003723, GO:0009982, GO:0009451, GO:0016853",
scf7180000000008_quiver_3580,326,662.914,0,gi|556423939|ref|WP_023308866.1|MULTISPECIES: 23S rRNA pseudouridine(1911/1915/1917) synthase RluD [Enterobacter] ,"GO:0001522, GO:0003723, GO:0009982, GO:0009451, GO:0016853",
scf7180000000008_quiver_3580,326,662.144,0,gi|850372696|ref|WP_048029290.1|MULTISPECIES: 23S rRNA pseudouridine(1911/1915/1917) synthase RluD [Leclercia] ,"GO:0001522, GO:0003723, GO:0009982, GO:0009451, GO:0016853",
scf7180000000008_quiver_3580,326,662.144,0,gi|647322093|ref|WP_025759248.1|MULTISPECIES: 23S rRNA pseudouridine(1911/1915/1917) synthase RluD [Enterobacter] ,"GO:0001522, GO:0003723, GO:0009982, GO:0009451, GO:0016853",
scf7180000000008_quiver_3580,326,660.988,0,gi|976154327|ref|WP_059312522.1|MULTISPECIES: 23S rRNA pseudouridine(1911/1915/1917) synthase RluD [Enterobacter cloacae complex] ,"GO:0001522, GO:0003723, GO:0009982, GO:0009451, GO:0016853",
scf7180000000008_quiver_3580,326,660.988,0,gi|847056370|ref|WP_047959265.1|23S rRNA pseudouridine(1911/1915/1917) synthase RluD [Enterobacter sp. BIDMC92] ,"GO:0001522, GO:0003723, GO:0009982, GO:0009451, GO:0016853",
scf7180000000008_quiver_3580,326,660.988,0,gi|695709222|ref|WP_032642837.1|MULTISPECIES: 23S rRNA pseudouridine(1911/1915/1917) synthase RluD [Enterobacter cloacae complex] ,"GO:0001522, GO:0003723, GO:0009982, GO:0009451, GO:0016853",
scf7180000000008_quiver_3580,326,660.603,0,gi|556483166|ref|WP_023333072.1|MULTISPECIES: 23S rRNA pseudouridine(1911/1915/1917) synthase RluD [Enterobacter] ,"GO:0001522, GO:0003723, GO:0009982, GO:0009451, GO:0016853",
scf7180000000008_quiver_3582,857,1734.15,0,gi|798942373|ref|WP_045909253.1|MULTISPECIES: ATP-dependent chaperone ClpB [Enterobacteriaceae] ,"GO:0000166, GO:0005737, GO:0009408, GO:0016485, GO:0019538, GO:0005524",
scf7180000000008_quiver_3582,857,1733.77,0,gi|495777887|ref|WP_008502466.1|MULTISPECIES: ATP-dependent chaperone ClpB [Enterobacteriaceae] ,"GO:0000166, GO:0005737, GO:0009408, GO:0016485, GO:0019538, GO:0005524",
scf7180000000008_quiver_3582,857,1728.38,0,gi|647322091|ref|WP_025759246.1|MULTISPECIES: ATP-dependent chaperone ClpB [Enterobacter] ,"GO:0000166, GO:0005737, GO:0009408, GO:0016485, GO:0005524, GO:0019538",
scf7180000000008_quiver_3582,857,1727.22,0,gi|695719379|ref|WP_032646889.1|MULTISPECIES: ATP-dependent chaperone ClpB [Enterobacter] ,"GO:0000166, GO:0005737, GO:0009408, GO:0016485, GO:0019538, GO:0005524",
scf7180000000008_quiver_3583,431,860.907,0,gi|798938565|ref|WP_045908524.1|MULTISPECIES: MFS transporter [Enterobacteriaceae] ,"GO:0055085, GO:0016020, GO:0016021, GO:0006810, GO:0005215",
scf7180000000008_quiver_3583,431,858.981,0,gi|495777619|ref|WP_008502198.1|MULTISPECIES: MFS transporter [Enterobacteriaceae] ,"GO:0055085, GO:0016020, GO:0016021, GO:0022857, GO:0006810, GO:0005215",
scf7180000000008_quiver_3583,431,857.44,0,gi|695710854|ref|WP_032643664.1|MULTISPECIES: MFS transporter [Enterobacter cloacae complex] ,"GO:0055085, GO:0016020, GO:0016021, GO:0022857, GO:0006810, GO:0005215",
scf7180000000008_quiver_3583,431,855.514,0,gi|640462740|ref|WP_024908610.1|MULTISPECIES: MFS transporter [Enterobacter] ,"GO:0055085, GO:0016020, GO:0016021, GO:0022857, GO:0006810, GO:0005215",
scf7180000000008_quiver_3585,451,926.391,0,gi|647320324|ref|WP_025757622.1|MULTISPECIES: CDP-diacylglycerol--serine O-phosphatidyltransferase [Enterobacter] ,"GO:0003824, GO:0006629, GO:0016780, GO:0008654, GO:0016740, GO:0003882",
scf7180000000008_quiver_3585,451,925.62,0,gi|847056364|ref|WP_047959262.1|CDP-diacylglycerol--serine O-phosphatidyltransferase [Enterobacter sp. BIDMC92] ,"GO:0003824, GO:0006629, GO:0016780, GO:0008654, GO:0016740, GO:0003882",
scf7180000000008_quiver_3585,451,925.235,0,gi|976154365|ref|WP_059312560.1|CDP-diacylglycerol--serine O-phosphatidyltransferase [Enterobacter cloacae complex sp. GN04363],"GO:0003824, GO:0006629, GO:0016780, GO:0008654, GO:0016740, GO:0003882",
scf7180000000008_quiver_3585,451,921.383,0,gi|556479523|ref|WP_023331103.1|MULTISPECIES: CDP-diacylglycerol--serine O-phosphatidyltransferase [Enterobacteriaceae] ,"GO:0003824, GO:0006629, GO:0016780, GO:0008654, GO:0016740, GO:0003882",
scf7180000000008_quiver_3585,451,921.383,0,gi|556483152|ref|WP_023333068.1|MULTISPECIES: CDP-diacylglycerol--serine O-phosphatidyltransferase [Enterobacterales] ,"GO:0003824, GO:0006629, GO:0016780, GO:0008654, GO:0016740, GO:0003882",
scf7180000000008_quiver_3585,451,920.998,0,gi|695721207|ref|WP_032648650.1|MULTISPECIES: CDP-diacylglycerol--serine O-phosphatidyltransferase [Enterobacter] ,"GO:0003824, GO:0006629, GO:0016780, GO:0008654, GO:0016740, GO:0003882",
scf7180000000008_quiver_3585,451,920.228,0,gi|556311288|ref|WP_023294337.1|MULTISPECIES: CDP-diacylglycerol--serine O-phosphatidyltransferase [Enterobacteriaceae] ,"GO:0003824, GO:0006629, GO:0016780, GO:0008654, GO:0016740, GO:0003882",
scf7180000000008_quiver_3586,887,1795.4,0,gi|798824550|ref|WP_045889089.1|protein lysine acetyltransferase [Enterobacter asburiae] ,"GO:0048037, GO:0016740, GO:0008080",
scf7180000000008_quiver_3588,139,284.648,3.50E-97,gi|556423931|ref|WP_023308858.1|MULTISPECIES: thioredoxin TrxC [Enterobacterales] ,"GO:0015035, GO:0045454, GO:0055114, GO:0006662, GO:0005623",
scf7180000000008_quiver_3588,139,281.952,4.23E-96,gi|695710844|ref|WP_032643660.1|MULTISPECIES: thioredoxin TrxC [Enterobacter cloacae complex] ,"GO:0015035, GO:0045454, GO:0055114, GO:0006662, GO:0005623",
scf7180000000008_quiver_3588,139,281.567,6.49E-96,gi|640462755|ref|WP_024908614.1|MULTISPECIES: thioredoxin TrxC [Enterobacter] ,"GO:0016491, GO:0015035, GO:0045454, GO:0047134, GO:0055114, GO:0006662, GO:0005623",
scf7180000000008_quiver_3588,139,279.641,3.63E-95,gi|798938584|ref|WP_045908528.1|MULTISPECIES: thioredoxin TrxC [Enterobacteriaceae] ,"GO:0015035, GO:0045454, GO:0055114, GO:0006662, GO:0005623",
scf7180000000008_quiver_3588,139,278.87,6.09E-95,gi|654546402|ref|WP_028014108.1|MULTISPECIES: thioredoxin TrxC [Enterobacteriaceae] ,"GO:0015035, GO:0045454, GO:0055114, GO:0006662, GO:0005623",
scf7180000000008_quiver_3588,139,278.87,6.43E-95,gi|998243762|ref|WP_061097357.1|thioredoxin TrxC [Enterobacter cloacae] ,"GO:0015035, GO:0045454, GO:0055114, GO:0006662, GO:0005623",
scf7180000000008_quiver_3588,139,278.87,6.95E-95,gi|502863354|ref|WP_013098330.1|MULTISPECIES: thioredoxin TrxC [Enterobacter] ,"GO:0015035, GO:0016491, GO:0045454, GO:0047134, GO:0055114, GO:0006662, GO:0005623","ADF63452.1, YP_003614401.1"
scf7180000000008_quiver_3588,139,278.485,9.98E-95,gi|503937232|ref|WP_014171226.1|MULTISPECIES: thioredoxin TrxC [Enterobacter] ,"GO:0015035, GO:0045454, GO:0055114, GO:0006662, GO:0005623",
scf7180000000008_quiver_3588,139,278.1,1.26E-94,gi|544825889|ref|WP_021241886.1|MULTISPECIES: thioredoxin TrxC [Enterobacteriaceae] ,"GO:0015035, GO:0045454, GO:0055114, GO:0006662, GO:0005623",
scf7180000000008_quiver_3589,377,762.296,0,gi|556423930|ref|WP_023308857.1|MULTISPECIES: tRNA/rRNA methyltransferase [Enterobacter] ,"GO:0001510, GO:0008173, GO:0003723, GO:0006396, GO:0008168, GO:0016740, GO:0032259",
scf7180000000008_quiver_3589,377,759.985,0,gi|504697753|ref|WP_014884855.1|MULTISPECIES: tRNA/rRNA methyltransferase [Enterobacter] ,"GO:0001510, GO:0008173, GO:0003723, GO:0006396, GO:0008168, GO:0016740, GO:0032259",
scf7180000000008_quiver_3589,377,759.599,0,gi|658548669|ref|WP_029741125.1|MULTISPECIES: tRNA/rRNA methyltransferase [Enterobacterales] ,"GO:0001510, GO:0008173, GO:0003723, GO:0006396, GO:0016740, GO:0008168, GO:0032259",
scf7180000000008_quiver_3589,377,759.214,0,gi|556483140|ref|WP_023333065.1|tRNA/rRNA methyltransferase [Enterobacter sp. MGH 24] ,"GO:0001510, GO:0008173, GO:0003723, GO:0006396, GO:0016740, GO:0008168, GO:0032259",
scf7180000000008_quiver_3589,377,758.829,0,gi|695721216|ref|WP_032648656.1|MULTISPECIES: tRNA/rRNA methyltransferase [Enterobacter] ,"GO:0001510, GO:0008173, GO:0003723, GO:0006396, GO:0008168, GO:0016740, GO:0032259",
scf7180000000008_quiver_3589,377,757.288,0,gi|998243763|ref|WP_061097358.1|tRNA/rRNA methyltransferase [Enterobacter cloacae] ,"GO:0001510, GO:0008173, GO:0003723, GO:0006396, GO:0008168, GO:0016740, GO:0032259",
scf7180000000008_quiver_3590,229,473.011,1.11E-168,gi|556483136|ref|WP_023333064.1|MULTISPECIES: uracil-DNA glycosylase [Enterobacteriaceae] ,"GO:0006281, GO:0004844, GO:0008152, GO:0005737, GO:0006284, GO:0016787, GO:0016798, GO:0016799, GO:0006974",
scf7180000000008_quiver_3590,229,471.085,5.97E-168,gi|556311266|ref|WP_023294333.1|MULTISPECIES: uracil-DNA glycosylase [Enterobacteriaceae] ,"GO:0008152, GO:0004844, GO:0006281, GO:0005737, GO:0006284, GO:0016787, GO:0016798, GO:0006974, GO:0016799",
scf7180000000008_quiver_3590,229,470.7,6.66E-168,gi|659668522|ref|WP_029882221.1|MULTISPECIES: uracil-DNA glycosylase [Enterobacter] ,"GO:0006281, GO:0004844, GO:0008152, GO:0005737, GO:0006284, GO:0016787, GO:0016798, GO:0016799, GO:0006974",
scf7180000000008_quiver_3590,229,470.7,7.04E-168,gi|850373535|ref|WP_048029572.1|MULTISPECIES: uracil-DNA glycosylase [Leclercia] ,"GO:0008152, GO:0004844, GO:0006281, GO:0005737, GO:0006284, GO:0016798, GO:0016787, GO:0006974, GO:0016799",
scf7180000000008_quiver_3591,127,261.536,2.02E-88,gi|493176088|ref|WP_006176733.1|MULTISPECIES: autonomous glycyl radical cofactor GrcA [Enterobacteriaceae] ,"GO:0008152, GO:0003824",
scf7180000000008_quiver_3591,127,261.536,2.52E-88,gi|495777611|ref|WP_008502190.1|MULTISPECIES: autonomous glycyl radical cofactor GrcA [Enterobacteriaceae] ,"GO:0008152, GO:0003824",
scf7180000000008_quiver_3591,127,260.766,3.66E-88,gi|998243764|ref|WP_061097359.1|autonomous glycyl radical cofactor GrcA [Enterobacter cloacae] ,"GO:0008152, GO:0003824",
scf7180000000008_quiver_3591,127,260.766,3.66E-88,gi|658548671|ref|WP_029741127.1|MULTISPECIES: autonomous glycyl radical cofactor GrcA [Enterobacter] ,"GO:0008152, GO:0003824",
scf7180000000008_quiver_3591,127,259.61,1.21E-87,gi|504697751|ref|WP_014884853.1|MULTISPECIES: autonomous glycyl radical cofactor GrcA [Enterobacter] ,"GO:0008152, GO:0003824",
scf7180000000008_quiver_3591,127,259.61,1.34E-87,gi|976154370|ref|WP_059312565.1|autonomous glycyl radical cofactor GrcA [Enterobacter cloacae complex sp. GN04363],"GO:0008152, GO:0003824",
scf7180000000008_quiver_3591,127,259.225,2.07E-87,gi|489957420|ref|WP_003860727.1|MULTISPECIES: autonomous glycyl radical cofactor GrcA [Bacteria] ,"GO:0008152, GO:0003824",
scf7180000000008_quiver_3592,442,904.434,0,gi|556497017|ref|WP_023344704.1|MULTISPECIES: ATP-dependent RNA helicase SrmB [Enterobacteriaceae] ,"GO:0000166, GO:0005737, GO:0042254, GO:0004386, GO:0004004, GO:0000027, GO:0005524, GO:0016787, GO:0003676",
scf7180000000008_quiver_3592,442,901.738,0,gi|495777610|ref|WP_008502189.1|MULTISPECIES: ATP-dependent RNA helicase SrmB [Enterobacter cloacae complex] ,"GO:0000166, GO:0005737, GO:0042254, GO:0004386, GO:0004004, GO:0000027, GO:0016787, GO:0005524, GO:0003676",
scf7180000000008_quiver_3592,442,900.968,0,gi|556423927|ref|WP_023308854.1|MULTISPECIES: ATP-dependent RNA helicase SrmB [Enterobacterales] ,"GO:0000166, GO:0005737, GO:0042254, GO:0004386, GO:0004004, GO:0000027, GO:0016787, GO:0005524, GO:0003676",
scf7180000000008_quiver_3592,442,899.812,0,gi|829785518|ref|WP_047346790.1|MULTISPECIES: ATP-dependent RNA helicase SrmB [Enterobacter cloacae complex] ,"GO:0000166, GO:0005737, GO:0042254, GO:0004386, GO:0004004, GO:0000027, GO:0005524, GO:0016787, GO:0003676",
scf7180000000008_quiver_3593,245,502.286,9.37E-180,gi|695703997|ref|WP_032640235.1|MULTISPECIES: tRNA1(Val) (adenine(37)-N6)-methyltransferase [Enterobacter] ,"GO:0005737, GO:0008033, GO:0016430, GO:0016740, GO:0008168, GO:0030488, GO:0032259, GO:0003676",
scf7180000000008_quiver_3593,245,502.286,9.57E-180,gi|976154371|ref|WP_059312566.1|tRNA1(Val) (adenine(37)-N6)-methyltransferase [Enterobacter cloacae complex sp. GN04363],"GO:0005737, GO:0008033, GO:0016430, GO:0008168, GO:0016740, GO:0030488, GO:0032259, GO:0003676",
scf7180000000008_quiver_3593,245,501.13,2.49E-179,gi|695749088|ref|WP_032675352.1|MULTISPECIES: tRNA1(Val) (adenine(37)-N6)-methyltransferase [Enterobacter] ,"GO:0005737, GO:0008033, GO:0016430, GO:0016740, GO:0008168, GO:0030488, GO:0032259, GO:0003676",
scf7180000000008_quiver_3593,245,501.13,2.60E-179,gi|556483131|ref|WP_023333063.1|tRNA1(Val) (adenine(37)-N6)-methyltransferase [Enterobacter sp. MGH 24] ,"GO:0005737, GO:0008033, GO:0016430, GO:0008168, GO:0016740, GO:0030488, GO:0032259, GO:0003676",
scf7180000000008_quiver_3593,245,500.36,4.40E-179,gi|798824555|ref|WP_045889090.1|MULTISPECIES: tRNA1(Val) (adenine(37)-N6)-methyltransferase [Enterobacter cloacae complex] ,"GO:0005737, GO:0008033, GO:0016430, GO:0016740, GO:0008168, GO:0030488, GO:0032259, GO:0003676",
scf7180000000008_quiver_3594,539,1112.44,0,gi|556423925|ref|WP_023308852.1|MULTISPECIES: L-aspartate oxidase [Enterobacter] ,"GO:0005737, GO:0019363, GO:0016491, GO:0055114, GO:0009435, GO:0044318, GO:0008734",
scf7180000000008_quiver_3594,539,1108.98,0,gi|556483127|ref|WP_023333062.1|L-aspartate oxidase [Enterobacter sp. MGH 24] ,"GO:0005737, GO:0016491, GO:0019363, GO:0055114, GO:0009435, GO:0044318, GO:0008734",
scf7180000000008_quiver_3594,539,1107.05,0,gi|695721219|ref|WP_032648658.1|MULTISPECIES: L-aspartate oxidase [Enterobacter] ,"GO:0005737, GO:0016491, GO:0019363, GO:0055114, GO:0009435, GO:0008734, GO:0044318",
scf7180000000008_quiver_3594,539,1107.05,0,gi|798824559|ref|WP_045889091.1|L-aspartate oxidase [Enterobacter asburiae] ,"GO:0005737, GO:0016491, GO:0019363, GO:0009435, GO:0055114, GO:0008734, GO:0044318",
scf7180000000008_quiver_3594,539,1106.66,0,gi|798938599|ref|WP_045908531.1|MULTISPECIES: L-aspartate oxidase [Enterobacteriaceae] ,"GO:0016491, GO:0055114, GO:0008734, GO:0044318",
scf7180000000008_quiver_3595,191,389.808,5.09E-137,gi|493176082|ref|WP_006176728.1|MULTISPECIES: RNA polymerase sigma factor AlgU [Bacteria] ,"GO:0003677, GO:0016987, GO:0003700, GO:0003899, GO:0006351, GO:0006352, GO:0006355","ADF63445.1, YP_003614394.1"
scf7180000000008_quiver_3595,191,389.037,7.99E-137,gi|772669873|ref|WP_045284609.1|RNA polymerase sigma factor RpoE [Enterobacter cloacae complex sp. 35699] ,"GO:0016987, GO:0003677, GO:0003700, GO:0006351, GO:0006352, GO:0006355",
scf7180000000008_quiver_3595,191,389.037,9.95E-137,gi|976154373|ref|WP_059312568.1|MULTISPECIES: RNA polymerase sigma factor RpoE [Enterobacter cloacae complex] ,"GO:0003677, GO:0016987, GO:0003700, GO:0006351, GO:0006352, GO:0006355",
scf7180000000008_quiver_3595,191,389.037,1.01E-136,gi|489957413|ref|WP_003860720.1|RNA polymerase sigma factor AlgU [Enterobacter hormaechei] ,"GO:0003677, GO:0016987, GO:0003700, GO:0006351, GO:0006352, GO:0006355",
scf7180000000008_quiver_3595,191,388.652,1.25E-136,gi|485736181|ref|WP_001363412.1|MULTISPECIES: ECF RNA polymerase sigma-E factor [Enterobacteriaceae] ,"GO:0003677, GO:0016987, GO:0003700, GO:0006351, GO:0006352, GO:0006355",
scf7180000000008_quiver_3595,191,388.652,1.78E-136,gi|365750588|gb|AEW74815.1|RNA polymerase sigma-E factor [Enterobacter cloacae EcWSU1],"GO:0016987, GO:0003677, GO:0003700, GO:0006351, GO:0006352, GO:0006355",
scf7180000000008_quiver_3595,191,388.267,2.03E-136,gi|695710830|ref|WP_032643655.1|MULTISPECIES: ECF RNA polymerase sigma-E factor [Enterobacteriaceae] ,"GO:0003677, GO:0016987, GO:0003700, GO:0006351, GO:0006352, GO:0006355",
scf7180000000008_quiver_3595,191,388.267,2.03E-136,gi|654546396|ref|WP_028014102.1|MULTISPECIES: ECF RNA polymerase sigma-E factor [Enterobacteriaceae] ,"GO:0016987, GO:0003677, GO:0003700, GO:0006351, GO:0006352, GO:0006355",
scf7180000000008_quiver_3595,191,388.267,2.03E-136,gi|445925452|ref|WP_000003307.1|MULTISPECIES: RNA polymerase sigma factor RpoE [Gammaproteobacteria] ,"GO:0003677, GO:0016987, GO:0003700, GO:0005737, GO:0006351, GO:0006352, GO:0097533, GO:0009266, GO:0006355, GO:0009405","NP_461575.1, AAL21534.1, P0A2F0.1"
scf7180000000008_quiver_3595,191,387.882,2.95E-136,gi|695636674|ref|WP_032613187.1|MULTISPECIES: ECF RNA polymerase sigma-E factor [Enterobacteriaceae] ,"GO:0016987, GO:0003677, GO:0003700, GO:0006351, GO:0006352, GO:0006355",
scf7180000000008_quiver_3595,191,387.882,2.95E-136,gi|506440337|ref|WP_015960054.1|MULTISPECIES: ECF RNA polymerase sigma-E factor [Enterobacteriaceae] ,"GO:0016987, GO:0003677, GO:0003700, GO:0006351, GO:0006352, GO:0006355",
scf7180000000008_quiver_3596,216,442.58,4.22E-157,gi|495777607|ref|WP_008502186.1|MULTISPECIES: anti-sigma-E factor RseA [Enterobacterales] ,"GO:0016989, GO:0016020, GO:0006950, GO:1903506, GO:0005886",
scf7180000000008_quiver_3596,216,441.425,1.31E-156,gi|504645824|ref|WP_014832926.1|MULTISPECIES: anti-sigma-E factor RseA [Enterobacteriaceae] ,"GO:0016989, GO:0016020, GO:0006950, GO:0005886, GO:1903506",
scf7180000000008_quiver_3596,216,441.039,1.76E-156,gi|798824566|ref|WP_045889092.1|anti-sigma-E factor RseA [Enterobacter asburiae] ,"GO:0016989, GO:0016020, GO:0006950, GO:0005886, GO:1903506",
scf7180000000008_quiver_3596,216,439.499,5.50E-156,gi|647320340|ref|WP_025757638.1|MULTISPECIES: anti-sigma-E factor RseA [Enterobacter] ,"GO:0016989, GO:0016020, GO:0006950, GO:0005886, GO:1903506",
scf7180000000008_quiver_3596,216,439.499,5.87E-156,gi|998243768|ref|WP_061097363.1|anti-sigma-E factor RseA [Enterobacter cloacae] ,"GO:0016989, GO:0006950, GO:1903506",
scf7180000000008_quiver_3598,158,314.694,2.10E-108,gi|556423923|ref|WP_023308850.1|MULTISPECIES: SoxR-reducing system protein RseC [Enterobacterales] ,"GO:0016020, GO:0016021",
scf7180000000008_quiver_3598,158,311.997,2.10E-107,gi|695710824|ref|WP_032643653.1|MULTISPECIES: SoxR-reducing system protein RseC [Enterobacter cloacae complex] ,"GO:0016020, GO:0016021",
scf7180000000008_quiver_3598,158,311.612,2.83E-107,gi|556483120|ref|WP_023333060.1|SoxR-reducing system protein RseC [Enterobacter sp. MGH 24] ,"GO:0016020, GO:0016021",
scf7180000000008_quiver_3598,158,310.071,1.34E-106,gi|695726461|ref|WP_032653064.1|MULTISPECIES: SoxR-reducing system protein RseC [Enterobacteriaceae] ,"GO:0016020, GO:0016021",
scf7180000000008_quiver_3598,158,309.686,1.85E-106,gi|976154376|ref|WP_059312571.1|MULTISPECIES: SoxR-reducing system protein RseC [Enterobacter cloacae complex] ,"GO:0016020, GO:0016021",
scf7180000000008_quiver_3598,158,308.916,3.30E-106,gi|495777605|ref|WP_008502184.1|MULTISPECIES: SoxR-reducing system protein RseC [Enterobacter] ,"GO:0016020, GO:0016021",
scf7180000000008_quiver_3598,158,308.531,5.24E-106,gi|695721223|ref|WP_032648660.1|MULTISPECIES: SoxR-reducing system protein RseC [Enterobacter] ,"GO:0016020, GO:0016021",
scf7180000000008_quiver_3599,599,1233.78,0,gi|556423922|ref|WP_023308849.1|MULTISPECIES: elongation factor 4 [Enterobacter] ,"GO:0005525, GO:0000166, GO:0045727, GO:0003746, GO:0003924, GO:0016020, GO:0043022, GO:0006414, GO:0006412, GO:0016787, GO:0005886",
scf7180000000008_quiver_3599,599,1232.24,0,gi|495777604|ref|WP_008502183.1|MULTISPECIES: elongation factor 4 [Enterobacteriaceae] ,"GO:0000166, GO:0005525, GO:0045727, GO:0003746, GO:0003924, GO:0016020, GO:0043022, GO:0006414, GO:0006412, GO:0016787, GO:0005886",
scf7180000000008_quiver_3599,599,1231.08,0,gi|640462788|ref|WP_024908619.1|MULTISPECIES: elongation factor 4 [Enterobacter] ,"GO:0000166, GO:0005525, GO:0045727, GO:0003746, GO:0003924, GO:0016020, GO:0043022, GO:0006414, GO:0016787, GO:0006412, GO:0005886",
