State,Tags,SeqName,Description,Length,#Hits,e-Value,sim mean,#GO,GO IDs,GO Names,Enzyme Codes,Enzyme Names,InterPro IDs,InterPro GO IDs,InterPro GO Names
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1919,phosphopentomutase,388,20,0,99.59,7,F:GO:0000287; C:GO:0005737; P:GO:0006015; F:GO:0008973; P:GO:0009264; F:GO:0030145; P:GO:0043094,F:magnesium ion binding; C:cytoplasm; P:5-phosphoribose 1-diphosphate biosynthetic process; F:phosphopentomutase activity; P:deoxyribonucleotide catabolic process; F:manganese ion binding; P:cellular metabolic compound salvage,EC:5.4.2.7,Phosphopentomutase,IPR010045 (TIGRFAM); IPR024052 (G3DSA:3.30.70.GENE3D); IPR006124 (PFAM); IPR017849 (G3DSA:3.40.720.GENE3D); IPR010045 (PIRSF); IPR010045 (PANTHER); IPR010045 (HAMAP); IPR010045 (CDD); IPR017850 (SUPERFAMILY); IPR024052 (SUPERFAMILY),F:GO:0000287; F:GO:0003824; C:GO:0005737; F:GO:0008973; P:GO:0009117; P:GO:0043094; F:GO:0046872,F:magnesium ion binding; F:catalytic activity; C:cytoplasm; F:phosphopentomutase activity; P:nucleotide metabolic process; P:cellular metabolic compound salvage; F:metal ion binding
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1920,membrane,197,20,1.51E-141,99.47,3,F:GO:0005267; C:GO:0016021; P:GO:0071805,F:potassium channel activity; C:integral component of membrane; P:potassium ion transmembrane transport,,,IPR010617 (PFAM); PTHR31462 (PANTHER),F:GO:0005267,F:potassium channel activity
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1921,ABC transporter permease,317,20,0,97.35,4,C:GO:0005886; C:GO:0016021; F:GO:0022857; P:GO:0055085,C:plasma membrane; C:integral component of membrane; F:transmembrane transporter activity; P:transmembrane transport,,,IPR001851 (PFAM); PTHR43370 (PANTHER); PTHR43370:SF1 (PANTHER); cd06580 (CDD),C:GO:0016020; F:GO:0022857; P:GO:0055085,C:membrane; F:transmembrane transporter activity; P:transmembrane transport
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1922,ABC transporter permease,377,20,0,99.83,4,C:GO:0005886; C:GO:0016021; F:GO:0022857; P:GO:0055085,C:plasma membrane; C:integral component of membrane; F:transmembrane transporter activity; P:transmembrane transport,,,IPR001851 (PFAM); PTHR32196 (PANTHER); PTHR32196:SF30 (PANTHER); cd06580 (CDD),C:GO:0016020; F:GO:0022857; P:GO:0055085,C:membrane; F:transmembrane transporter activity; P:transmembrane transport
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1923,ABC transporter ATP-binding,522,20,0,99.84,3,F:GO:0005524; F:GO:0015407; P:GO:0015749,F:ATP binding; F:monosaccharide-transporting ATPase activity; P:monosaccharide transmembrane transport,EC:3.6.1.3; EC:3.6.1.15; EC:3.6.3.17,Adenosinetriphosphatase; Nucleoside-triphosphate phosphatase; Monosaccharide-transporting ATPase,IPR003593 (SMART); G3DSA:3.40.50.300 (GENE3D); G3DSA:3.40.50.300 (GENE3D); IPR003439 (PFAM); PTHR43790:SF4 (PANTHER); PTHR43790 (PANTHER); IPR003439 (PROSITE_PROFILES); cd03215 (CDD); cd03216 (CDD); IPR027417 (SUPERFAMILY); IPR027417 (SUPERFAMILY),F:GO:0005524; F:GO:0016887,F:ATP binding; F:ATPase activity
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1924,basic membrane,361,20,0,92.45,1,C:GO:0005886,C:plasma membrane,,,G3DSA:3.40.50.2300 (GENE3D); G3DSA:3.40.50.2300 (GENE3D); IPR003760 (PFAM); PTHR34296 (PANTHER); PS51257 (PROSITE_PROFILES); cd06354 (CDD); IPR028082 (SUPERFAMILY),C:GO:0005886,C:plasma membrane
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1925,basic membrane,357,20,0,99.78,1,C:GO:0005886,C:plasma membrane,,,IPR003760 (PFAM); G3DSA:3.40.50.2300 (GENE3D); G3DSA:3.40.50.2300 (GENE3D); PTHR34296 (PANTHER); PS51257 (PROSITE_PROFILES); cd06354 (CDD); IPR028082 (SUPERFAMILY),C:GO:0005886,C:plasma membrane
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1926,cytidine deaminase,131,20,2.22E-94,99.69,3,F:GO:0004126; F:GO:0008270; P:GO:0009972,F:cytidine deaminase activity; F:zinc ion binding; P:cytidine deamination,EC:3.5.4.5,Cytidine deaminase,IPR002125 (PFAM); G3DSA:3.40.140.10 (GENE3D); IPR006262 (TIGRFAM); PTHR11644:SF16 (PANTHER); PTHR11644 (PANTHER); IPR002125 (PROSITE_PROFILES); cd01283 (CDD); IPR016193 (SUPERFAMILY),F:GO:0003824; F:GO:0004126; F:GO:0008270; P:GO:0009972,F:catalytic activity; F:cytidine deaminase activity; F:zinc ion binding; P:cytidine deamination
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1927,deoxyribose-phosphate aldolase,220,20,3.27E-158,99.73,5,F:GO:0004139; C:GO:0005737; P:GO:0009264; P:GO:0016052; P:GO:0046386,F:deoxyribose-phosphate aldolase activity; C:cytoplasm; P:deoxyribonucleotide catabolic process; P:carbohydrate catabolic process; P:deoxyribose phosphate catabolic process,EC:4.1.2.4,Deoxyribose-phosphate aldolase,IPR002915 (SMART); IPR011343 (TIGRFAM); IPR002915 (PFAM); IPR011343 (PIRSF); IPR013785 (G3DSA:3.20.20.GENE3D); IPR011343 (PANTHER); IPR028581 (PTHR10889:PANTHER); IPR028581 (HAMAP); IPR011343 (CDD); SSF51569 (SUPERFAMILY),F:GO:0003824; F:GO:0004139; C:GO:0005737; P:GO:0009264; F:GO:0016829,F:catalytic activity; F:deoxyribose-phosphate aldolase activity; C:cytoplasm; P:deoxyribonucleotide catabolic process; F:lyase activity
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1928,pyrimidine-nucleoside phosphorylase,433,20,0,99.91,5,F:GO:0004645; P:GO:0006206; P:GO:0006213; F:GO:0009032; F:GO:0016154,F:phosphorylase activity; P:pyrimidine nucleobase metabolic process; P:pyrimidine nucleoside metabolic process; F:thymidine phosphorylase activity; F:pyrimidine-nucleoside phosphorylase activity,EC:2.4.1.1; EC:2.4.2.2; EC:2.4.2.4,Glycogen phosphorylase; Pyrimidine-nucleoside phosphorylase; Thymidine phosphorylase,IPR013102 (SMART); IPR013102 (PFAM); IPR000053 (PIRSF); IPR017459 (PFAM); IPR018090 (TIGRFAM); IPR035902 (G3DSA:3.40.1030.GENE3D); IPR036566 (G3DSA:3.90.1170.GENE3D); G3DSA:1.20.970.10 (GENE3D); IPR000312 (PFAM); PTHR10515:SF0 (PANTHER); IPR000053 (PANTHER); IPR035902 (SUPERFAMILY); IPR036320 (SUPERFAMILY); IPR036566 (SUPERFAMILY),F:GO:0004645; P:GO:0006206; P:GO:0006213; F:GO:0016154; F:GO:0016757; F:GO:0016763,"F:phosphorylase activity; P:pyrimidine nucleobase metabolic process; P:pyrimidine nucleoside metabolic process; F:pyrimidine-nucleoside phosphorylase activity; F:transferase activity, transferring glycosyl groups; F:transferase activity, transferring pentosyl groups"
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1929,family sugar-binding transcriptional regulator,335,20,0,99.84,4,F:GO:0003677; F:GO:0003700; P:GO:0006351; P:GO:0006355,"F:DNA binding; F:DNA-binding transcription factor activity; P:transcription, DNA-templated; P:regulation of transcription, DNA-templated",,,IPR000843 (SMART); G3DSA:1.10.260.40 (GENE3D); IPR000843 (PFAM); PF13377 (PFAM); G3DSA:3.40.50.2300 (GENE3D); G3DSA:3.40.50.2300 (GENE3D); PTHR30146 (PANTHER); IPR000843 (PROSITE_PROFILES); cd06267 (CDD); IPR000843 (CDD); IPR010982 (SUPERFAMILY); IPR028082 (SUPERFAMILY),F:GO:0003677; P:GO:0006355,"F:DNA binding; P:regulation of transcription, DNA-templated"
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1930,adenosine deaminase,337,20,0,99.93,4,F:GO:0004000; F:GO:0008270; P:GO:0009117; P:GO:0009168,F:adenosine deaminase activity; F:zinc ion binding; P:nucleotide metabolic process; P:purine ribonucleoside monophosphate biosynthetic process,EC:3.5.4.4,Adenosine deaminase,G3DSA:3.20.20.140 (GENE3D); IPR006330 (TIGRFAM); IPR001365 (PFAM); PTHR11409 (PANTHER); PTHR11409:SF43 (PANTHER); IPR028893 (HAMAP); IPR006330 (CDD); IPR032466 (SUPERFAMILY),F:GO:0004000; P:GO:0009168; F:GO:0019239,F:adenosine deaminase activity; P:purine ribonucleoside monophosphate biosynthetic process; F:deaminase activity
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1931,16S rRNA (-N2)-methyltransferase,202,20,2.64E-148,99.63,3,P:GO:0031167; F:GO:0052914; F:GO:0052916,P:rRNA methylation; F:16S rRNA (guanine(1207)-N(2))-methyltransferase activity; F:23S rRNA (guanine(1835)-N(2))-methyltransferase activity,EC:2.1.1.174; EC:2.1.1.172; EC:2.1.1.52,23S rRNA (guanine(1835)-N(2))-methyltransferase; 16S rRNA (guanine(1207)-N(2))-methyltransferase; Transferring one-carbon groups,IPR007848 (PFAM); G3DSA:3.40.50.150 (GENE3D); PTHR18895:SF72 (PANTHER); PTHR18895 (PANTHER); cd02440 (CDD); IPR029063 (SUPERFAMILY),F:GO:0008168,F:methyltransferase activity
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1932,lipase acylhydrolase,195,20,4.12E-138,99.67,1,F:GO:0052689,F:carboxylic ester hydrolase activity,EC:3.1.1.1,Carboxylesterase,IPR013830 (PFAM); IPR036514 (G3DSA:3.40.50.GENE3D); PTHR14209:SF9 (PANTHER); PTHR14209 (PANTHER); cd01838 (CDD); SSF52266 (SUPERFAMILY),no GO terms,no GO terms
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1933,pantothenate kinase,307,20,0,98.29,5,F:GO:0004594; F:GO:0005524; C:GO:0005737; P:GO:0015937; P:GO:0016310,F:pantothenate kinase activity; F:ATP binding; C:cytoplasm; P:coenzyme A biosynthetic process; P:phosphorylation,EC:2.7.1.33,Pantothenate kinase,IPR004566 (PIRSF); IPR004566 (TIGRFAM); G3DSA:3.40.50.300 (GENE3D); IPR006083 (PFAM); IPR004566 (PTHR10285:PANTHER); PTHR10285 (PANTHER); IPR004566 (HAMAP); IPR004566 (CDD); IPR027417 (SUPERFAMILY),F:GO:0004594; F:GO:0005524; C:GO:0005737; P:GO:0015937; F:GO:0016301,F:pantothenate kinase activity; F:ATP binding; C:cytoplasm; P:coenzyme A biosynthetic process; F:kinase activity
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1934,GMP synthase [glutamine-hydrolyzing],520,20,0,99.89,5,F:GO:0003922; F:GO:0005524; P:GO:0006177; P:GO:0006541; F:GO:0016462,F:GMP synthase (glutamine-hydrolyzing) activity; F:ATP binding; P:GMP biosynthetic process; P:glutamine metabolic process; F:pyrophosphatase activity,EC:6.3.5.2,GMP synthase (glutamine-hydrolyzing),PR00099 (PRINTS); PR00097 (PRINTS); PR00096 (PRINTS); IPR004739 (TIGRFAM); IPR029062 (G3DSA:3.40.50.GENE3D); G3DSA:3.30.300.10 (GENE3D); IPR022310 (PFAM); IPR014729 (G3DSA:3.40.50.GENE3D); IPR001674 (TIGRFAM); IPR001674 (PFAM); IPR017926 (PFAM); PTHR11922:SF2 (PANTHER); PTHR11922 (PANTHER); IPR022955 (HAMAP); IPR025777 (PROSITE_PROFILES); IPR017926 (PROSITE_PROFILES); IPR004739 (CDD); IPR001674 (CDD); IPR029062 (SUPERFAMILY); SSF52402 (SUPERFAMILY),F:GO:0003922; F:GO:0005524; P:GO:0006164; P:GO:0006177; F:GO:0016462,F:GMP synthase (glutamine-hydrolyzing) activity; F:ATP binding; P:purine nucleotide biosynthetic process; P:GMP biosynthetic process; F:pyrophosphatase activity
TRUE,"[INTERPRO, BLASTED, MAPPED]",scf7180000000004_quiver_1935,predicted protein,150,20,2.20E-106,74.16,2,C:GO:0016020; C:GO:0016021,C:membrane; C:integral component of membrane,,,no IPS match,no IPS match,no IPS match
TRUE,"[INTERPRO, NO-BLAST]",scf7180000000004_quiver_1936,---NA---,44,,,,,,,,,no IPS match,no IPS match,no IPS match
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1937,hypothetical protein,94,20,2.87E-55,99.63,1,C:GO:0016021,C:integral component of membrane,,,no IPS match,no IPS match,no IPS match
TRUE,"[INTERPRO, BLASTED]",scf7180000000004_quiver_1938,clostridial hydrophobic W,783,20,0,99.69,,,,,,IPR006637 (SMART); IPR039564 (PFAM); G3DSA:3.90.70.10 (GENE3D); IPR006637 (PFAM); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); IPR039563 (CDD),no GO terms,no GO terms
TRUE,"[INTERPRO, BLASTED]",scf7180000000004_quiver_1939,conserved domain,125,19,7.29E-82,84.88,,,,,,mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); PS51257 (PROSITE_PROFILES),no GO terms,no GO terms
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1940,ATP:cob(I)alamin adenosyltransferase,181,20,5.28E-131,99.78,2,F:GO:0005524; F:GO:0016740,F:ATP binding; F:transferase activity,,,IPR036451 (G3DSA:1.20.1200.GENE3D); IPR016030 (PFAM); IPR029499 (PRODOM); IPR036451 (SUPERFAMILY),no GO terms,no GO terms
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1941,family phenazine biosynthesis,262,20,0,99.64,2,P:GO:0009058; F:GO:0016853,P:biosynthetic process; F:isomerase activity,,,G3DSA:3.10.310.10 (GENE3D); IPR003719 (TIGRFAM); IPR003719 (PFAM); G3DSA:3.10.310.10 (GENE3D); IPR003719 (PIRSF); IPR003719 (PANTHER); PTHR13774:SF17 (PANTHER); SSF54506 (SUPERFAMILY),F:GO:0003824; P:GO:0009058,F:catalytic activity; P:biosynthetic process
TRUE,"[INTERPRO, BLASTED]",scf7180000000004_quiver_1942,ornithine cyclodeaminase,321,20,0,99.81,,,,,,IPR023401 (G3DSA:3.30.1780.GENE3D); G3DSA:3.40.50.720 (GENE3D); IPR003462 (PIRSF); IPR003462 (PFAM); IPR003462 (PANTHER); IPR036291 (SUPERFAMILY),no GO terms,no GO terms
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1943,family transcriptional regulator,470,20,0,99.71,5,F:GO:0003677; F:GO:0003700; F:GO:0003824; P:GO:0006355; F:GO:0030170,"F:DNA binding; F:DNA-binding transcription factor activity; F:catalytic activity; P:regulation of transcription, DNA-templated; F:pyridoxal phosphate binding",,,IPR000524 (SMART); IPR000524 (PFAM); IPR036388 (G3DSA:1.10.10.GENE3D); IPR015422 (G3DSA:3.90.1150.GENE3D); IPR004839 (PFAM); IPR015421 (G3DSA:3.40.640.GENE3D); PTHR43537 (PANTHER); PTHR43537:SF17 (PANTHER); IPR000524 (PROSITE_PROFILES); IPR000524 (CDD); cd00609 (CDD); IPR015424 (SUPERFAMILY); IPR036390 (SUPERFAMILY),F:GO:0003700; F:GO:0003824; P:GO:0006355; P:GO:0009058; F:GO:0030170,"F:DNA-binding transcription factor activity; F:catalytic activity; P:regulation of transcription, DNA-templated; P:biosynthetic process; F:pyridoxal phosphate binding"
TRUE,"[INTERPRO, BLASTED]",scf7180000000004_quiver_1944,mepB family,147,20,4.80E-104,99.12,,,,,,IPR038231 (G3DSA:3.40.1350.GENE3D); IPR011235 (PIRSF); IPR011235 (PFAM),no GO terms,no GO terms
TRUE,"[INTERPRO, BLASTED]",scf7180000000004_quiver_1945,endoribonuclease L-PSP,422,20,0,99.57,,,,,,IPR035959 (G3DSA:3.30.1330.GENE3D); IPR035959 (G3DSA:3.30.1330.GENE3D); IPR006175 (PFAM); IPR006175 (PANTHER); cd00448 (CDD); cd00448 (CDD); cd00448 (CDD); IPR035959 (SUPERFAMILY); IPR035959 (SUPERFAMILY); IPR035959 (SUPERFAMILY),no GO terms,no GO terms
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1946,hexosaminidase,835,20,0,99.93,3,F:GO:0004553; P:GO:0005975; C:GO:0016021,"F:hydrolase activity, hydrolyzing O-glycosyl compounds; P:carbohydrate metabolic process; C:integral component of membrane",,,IPR015883 (PFAM); G3DSA:3.20.20.80 (GENE3D); G3DSA:3.20.20.80 (GENE3D); PTHR43678 (PANTHER); cd06542 (CDD); cd06564 (CDD); IPR017853 (SUPERFAMILY); IPR017853 (SUPERFAMILY),F:GO:0004553; P:GO:0005975,"F:hydrolase activity, hydrolyzing O-glycosyl compounds; P:carbohydrate metabolic process"
TRUE,"[INTERPRO, BLASTED]",scf7180000000004_quiver_1947,chromosome partitioning,271,20,0,69.5,,,,,,IPR003115 (PFAM); cd16404 (CDD); IPR036086 (SUPERFAMILY),no GO terms,no GO terms
TRUE,"[INTERPRO, BLASTED]",scf7180000000004_quiver_1948,chromosome partitioning,171,20,1.79E-117,73.71,,,,,,IPR003115 (SMART); IPR003115 (PFAM); cd16404 (CDD); IPR036086 (SUPERFAMILY),no GO terms,no GO terms
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1949,zinc-binding,340,20,0,99.56,3,F:GO:0008270; F:GO:0016491; P:GO:0055114,F:zinc ion binding; F:oxidoreductase activity; P:oxidation-reduction process,,,IPR020843 (SMART); IPR013154 (PFAM); G3DSA:3.40.50.720 (GENE3D); PF13602 (PFAM); G3DSA:3.90.180.10 (GENE3D); PTHR11695 (PANTHER); cd05289 (CDD); IPR036291 (SUPERFAMILY); IPR011032 (SUPERFAMILY),F:GO:0016491; P:GO:0055114,F:oxidoreductase activity; P:oxidation-reduction process
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1950,family transcriptional regulator,111,20,1.05E-74,93.44,4,F:GO:0003677; F:GO:0003700; P:GO:0006351; P:GO:0006355,"F:DNA binding; F:DNA-binding transcription factor activity; P:transcription, DNA-templated; P:regulation of transcription, DNA-templated",,,IPR001845 (PRINTS); IPR001845 (SMART); IPR036388 (G3DSA:1.10.10.GENE3D); IPR001845 (PFAM); PTHR43132 (PANTHER); PTHR43132:SF3 (PANTHER); IPR001845 (PROSITE_PROFILES); IPR011991 (CDD); IPR036390 (SUPERFAMILY),F:GO:0003700; P:GO:0006355,"F:DNA-binding transcription factor activity; P:regulation of transcription, DNA-templated"
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1951,family,226,20,1.69E-167,99.47,1,F:GO:0016829,F:lyase activity,,,IPR002818 (PFAM); IPR029062 (G3DSA:3.40.50.GENE3D); PTHR43824 (PANTHER); cd03141 (CDD); IPR029062 (SUPERFAMILY),no GO terms,no GO terms
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1952,C4-dicarboxylate transporter,483,20,0,98.41,1,C:GO:0016021,C:integral component of membrane,,,IPR018385 (PFAM); PTHR43652 (PANTHER); PTHR43652:SF3 (PANTHER),C:GO:0016021,C:integral component of membrane
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1953,Crp Fnr family transcriptional regulator,230,20,1.24E-170,87.71,3,F:GO:0003677; P:GO:0006351; P:GO:0006355,"F:DNA binding; P:transcription, DNA-templated; P:regulation of transcription, DNA-templated",,,IPR012318 (SMART); IPR000595 (SMART); G3DSA:2.60.120.1460 (GENE3D); IPR000595 (PFAM); IPR012318 (PFAM); PTHR24567 (PANTHER); PTHR24567:SF55 (PANTHER); IPR012318 (PROSITE_PROFILES); IPR000595 (PROSITE_PROFILES); IPR000595 (CDD); IPR036390 (SUPERFAMILY); IPR018490 (SUPERFAMILY),F:GO:0003677; P:GO:0006355,"F:DNA binding; P:regulation of transcription, DNA-templated"
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1954,carbamate kinase 1,310,20,0,99.68,6,F:GO:0005524; C:GO:0005737; P:GO:0006525; F:GO:0008804; P:GO:0016310; P:GO:0035975,F:ATP binding; C:cytoplasm; P:arginine metabolic process; F:carbamate kinase activity; P:phosphorylation; P:carbamoyl phosphate catabolic process,EC:2.7.2.2,Carbamate kinase,PR01469 (PRINTS); IPR001048 (PFAM); IPR003964 (TIGRFAM); IPR036393 (G3DSA:3.40.1160.GENE3D); IPR003964 (PIRSF); IPR003964 (PANTHER); PTHR30409:SF1 (PANTHER); IPR003964 (CDD); IPR036393 (SUPERFAMILY),P:GO:0006525; F:GO:0008804,P:arginine metabolic process; F:carbamate kinase activity
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1955,ornithine carbamoyltransferase,339,20,0,99.47,5,F:GO:0004585; C:GO:0005737; P:GO:0006526; F:GO:0016597; P:GO:0019547,F:ornithine carbamoyltransferase activity; C:cytoplasm; P:arginine biosynthetic process; F:amino acid binding; P:arginine catabolic process to ornithine,EC:2.1.3.3,Ornithine carbamoyltransferase,IPR006130 (PRINTS); IPR002292 (PRINTS); IPR036901 (G3DSA:3.40.50.GENE3D); IPR002292 (TIGRFAM); IPR006131 (PFAM); IPR006132 (PFAM); IPR036901 (G3DSA:3.40.50.GENE3D); PTHR11405:SF44 (PANTHER); PTHR11405 (PANTHER); IPR024904 (HAMAP); IPR036901 (SUPERFAMILY),F:GO:0004585; P:GO:0006520; P:GO:0006591; F:GO:0016597; F:GO:0016743,F:ornithine carbamoyltransferase activity; P:cellular amino acid metabolic process; P:ornithine metabolic process; F:amino acid binding; F:carboxyl- or carbamoyltransferase activity
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1956,arginine deiminase,408,20,0,96.52,4,C:GO:0005737; F:GO:0016990; P:GO:0018101; P:GO:0019547,C:cytoplasm; F:arginine deiminase activity; P:protein citrullination; P:arginine catabolic process to ornithine,EC:3.5.3.6,Arginine deiminase,IPR003876 (PRINTS); IPR003876 (TIGRFAM); PF02274 (PFAM); G3DSA:1.10.3930.10 (GENE3D); G3DSA:3.75.10.10 (GENE3D); IPR003876 (PIRSF); IPR003876 (PTHR12737:PANTHER); IPR033199 (PANTHER); IPR003876 (HAMAP); SSF55909 (SUPERFAMILY),P:GO:0006527; F:GO:0016990,P:arginine catabolic process; F:arginine deiminase activity
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1957,arginine repressor,165,20,3.76E-114,99.82,7,F:GO:0003677; F:GO:0003700; C:GO:0005737; P:GO:0006355; P:GO:0006526; F:GO:0034618; P:GO:0051259,"F:DNA binding; F:DNA-binding transcription factor activity; C:cytoplasm; P:regulation of transcription, DNA-templated; P:arginine biosynthetic process; F:arginine binding; P:protein complex oligomerization",,,IPR001669 (PRINTS); IPR020899 (PFAM); IPR036388 (G3DSA:1.10.10.GENE3D); IPR020900 (PFAM); G3DSA:3.30.1360.40 (GENE3D); IPR001669 (PANTHER); IPR020899 (PRODOM); IPR001669 (HAMAP); IPR036390 (SUPERFAMILY); IPR036251 (SUPERFAMILY),F:GO:0003700; P:GO:0006355; P:GO:0006525; F:GO:0034618; P:GO:0051259,"F:DNA-binding transcription factor activity; P:regulation of transcription, DNA-templated; P:arginine metabolic process; F:arginine binding; P:protein complex oligomerization"
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1958,arginine repressor,159,20,2.59E-111,90.97,7,F:GO:0003677; F:GO:0003700; C:GO:0005737; P:GO:0006355; P:GO:0006526; F:GO:0034618; P:GO:0051259,"F:DNA binding; F:DNA-binding transcription factor activity; C:cytoplasm; P:regulation of transcription, DNA-templated; P:arginine biosynthetic process; F:arginine binding; P:protein complex oligomerization",,,IPR001669 (PRINTS); G3DSA:3.30.1360.40 (GENE3D); IPR020899 (PFAM); IPR020900 (PFAM); IPR036388 (G3DSA:1.10.10.GENE3D); IPR001669 (PANTHER); IPR020899 (PRODOM); IPR001669 (HAMAP); IPR036251 (SUPERFAMILY); IPR036390 (SUPERFAMILY),F:GO:0003700; P:GO:0006355; P:GO:0006525; F:GO:0034618; P:GO:0051259,"F:DNA-binding transcription factor activity; P:regulation of transcription, DNA-templated; P:arginine metabolic process; F:arginine binding; P:protein complex oligomerization"
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1959,alpha beta fold family hydrolase,304,20,0,99.77,2,F:GO:0004622; C:GO:0016021,F:lysophospholipase activity; C:integral component of membrane,EC:3.1.1.5; EC:3.1.1.1,Lysophospholipase; Carboxylesterase,IPR022742 (PFAM); IPR029058 (G3DSA:3.40.50.GENE3D); PTHR11614 (PANTHER); PTHR11614:SF119 (PANTHER); IPR029058 (SUPERFAMILY),no GO terms,no GO terms
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1960,seryl-tRNA synthetase 1,423,20,0,99.66,6,F:GO:0004828; F:GO:0005524; C:GO:0005737; P:GO:0006434; P:GO:0016260; P:GO:0097056,F:serine-tRNA ligase activity; F:ATP binding; C:cytoplasm; P:seryl-tRNA aminoacylation; P:selenocysteine biosynthetic process; P:selenocysteinyl-tRNA(Sec) biosynthetic process,EC:6.1.1.11,Serine--tRNA ligase,IPR002317 (PRINTS); IPR002317 (TIGRFAM); IPR002314 (PFAM); G3DSA:3.30.930.10 (GENE3D); IPR015866 (PFAM); G3DSA:1.10.287.40 (GENE3D); IPR002317 (PIRSF); IPR002317 (PANTHER); IPR002317 (HAMAP); IPR006195 (PROSITE_PROFILES); IPR033729 (CDD); IPR010978 (SUPERFAMILY); SSF55681 (SUPERFAMILY),F:GO:0000166; F:GO:0004812; F:GO:0004828; F:GO:0005524; C:GO:0005737; P:GO:0006418; P:GO:0006434,F:nucleotide binding; F:aminoacyl-tRNA ligase activity; F:serine-tRNA ligase activity; F:ATP binding; C:cytoplasm; P:tRNA aminoacylation for protein translation; P:seryl-tRNA aminoacylation
